FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2011] Joint inference of microsatellite mutation models, populatio
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2013] Linking great apes genome evolution across time scales using
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2018] Local and relaxed clocks: the best of both worlds
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2017] Bayesian phylogenetic estimation of clade ages supports tran
FOUND      [title_year  ] conf=0.99 | 10_1371_journal_pcbi_1006650   | [2009] On incomplete sampling under birth-death models and connecti
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2014] Inferring epidemiological dynamics with Bayesian coalescent 
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2014] Simultaneous reconstruction of evolutionary history and epid
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2017] Directly estimating epidemic curves from genomic data
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2012] Complex population dynamics and the coalescent under neutral
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2016] Phylodynamics with migration: a computational framework to q
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2015] New routes to phylogeography: a Bayesian structured coalesce
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2018] MASCOT: parameter and state inference under the marginal str
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2018] Inferring time-dependent migration and coalescence patterns 
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2016] SCOTTI: efficient reconstruction of transmission within outb
FOUND      [title_year  ] conf=0.99 | 10_1371_journal_pcbi_1006650   | [2018] The origin and expansion of Pama-Nyungan languages across Au
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2010] Inference of homologous recombination in bacteria using whol
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2018] Divergence Estimation in the Presence of Incomplete Lineage 
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2017] Algorithmic improvements to species delimitation and phyloge
FOUND      [title_only  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2016] Computational performance and statistical accuracy of *BEAST
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2017] StarBEAST2 brings faster species tree inference and accurate
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2018] Inferring Species Trees Using Integrative Models of Species 
NOT_FOUND  [not_found   ] conf=0.00 | 10_1371_journal_pcbi_1006650   | [2018] Inference of species histories in the presence of gene flow
           cited in: "Another solution is AIM [CITATION], which is part of StarBEAST 2 since version v"
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2018] Model selection and parameter inference in phylogenetics usi
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2003] Comparison of likelihood and Bayesian methods for estimating
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2017] Pseudo Dollo models for the evolution of binary characters a
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2006] Computational molecular evolution
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2006] Relaxed phylogenetics and dating with confidence
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2010] Bayesian random local clocks, or one rate to rule them all
FOUND      [title_year  ] conf=0.94 | 10_1371_journal_pcbi_1006650   | [1924] A mathematical theory of evolution, based on the conclusions
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [1949] Stochastic processes and population growth
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2010] Sampling-through-time in birth-death trees
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [1982] The coalescent
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [1994] Sampling theory for neutral alleles in a varying environment
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2002] Estimating Mutation Parameters, Population History and Genea
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2007] BEAST: Bayesian evolutionary analysis by sampling trees
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2012] Estimating the basic reproductive number from viral sequence
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2014] Infectious disease: Tough choices to reduce Ebola transmissi
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [1927] A contribution to the mathematical theory of epidemics
FOUND      [title_year  ] conf=0.99 | 10_1371_journal_pcbi_1006650   | [1992] Tempo and mode of evolution revealed from molecular phylogen
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2014] The fossilized birth-death process for coherent calibration 
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2015] Total-evidence dating under the fossilized birth-death proce
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2017] Bayesian total-evidence dating reveals the recent crown radi
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2011] Divergence Time Estimation Using Fossils as Terminal Taxa an
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2012] A total-evidence approach to dating with fossils, applied to
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2011] Calibrated tree priors for relaxed phylogenetics and diverge
NOT_FOUND  [not_found   ] conf=0.00 | 10_1371_journal_pcbi_1006650   | [2016] Ground truthing tip-dating methods using fossil Canidae reve
           cited in: "On the other hand, the FBD models use each fossil age as an observation, and can"
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2007] Estimating a binary character's effect on speciation and ext
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2017] The Structured Coalescent and Its Approximations
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2018] Bayesian phylodynamic inference with complex models
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2001] Maximum likelihood estimation of a migration matrix and effe
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2009] Bayesian phylogeography finds its roots
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2010] Phylogeography takes a relaxed random walk in continuous spa
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2014] Unifying viral genetics and human transportation data to pre
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2009] Gene tree discordance, phylogenetic inference and the multis
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2006] Discordance of Species Trees with Their Most Likely Gene Tre
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2015] Likelihood-based tree reconstruction on a concatenation of a
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2018] Why Concatenation Fails Near the Anomaly Zone
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2016] Gene Tree Discordance Causes Apparent Substitution Rate Vari
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2001] Gene trees and species trees are not the same
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2010] Bayesian Inference of Species Trees from Multilocus Data
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2015] DISSECT: an assignment-free Bayesian discovery method for sp
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2017] Integrative taxonomy by molecular species delimitation: mult
FOUND      [title_year  ] conf=0.99 | 10_1371_journal_pcbi_1006650   | [2017] Fungal-algal association patterns in lichen symbiosis linked
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [1958] Random processes in genetics
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2008] Bayesian inference of fine-scale recombination rates using p
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2010] Unifying vertical and nonvertical evolution: a stochastic AR
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2017] Disentangling incomplete lineage sorting and introgression t
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2011] Inference of human population history from individual whole-
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2018] Inference of recombination maps from a single pair of genome
FOUND      [doi         ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2015] Which Phylogenetic Networks are Merely Trees with Additional
FOUND      [title_year  ] conf=1.00 | 10_1371_journal_pcbi_1006650   | [2012] The Probability of a Gene Tree Topology within a Phylogeneti

======================================================================
SUMMARY
======================================================================
  Papers processed : 20
  Total citations  : 718
  Found            : 681  (94.8%)
  Not found        : 37  (5.2%)

  By match method:
    doi                90  (12.5%)
    not_found          37  (5.2%)
    title_only         36  (5.0%)
    title_year        546  (76.0%)
    xref_title_only     1  (0.1%)
    xref_title_year     8  (1.1%)
